HDR|08|2019
intor00000155257795|ioreg00000155257795|CLTQU|100.0
intor00000157127543|ioreg00000157127543|MEXVC|100.0
intor00000154249110|ioreg00000154249110|PVUVD|50.0
intor00000154801353|ioreg00000154801353|YRDWS|50.0
intor00000153808710|ioreg00000153808710|RDGPA|100.0
intor00000153179365|ioreg00000153179365|JNCWS|100.0
intor00000156264416|ioreg00000156264416|WMGNO|30.0
intor00000156756607|ioreg00000156756607|LIMMP|30.0
intor00000155031283|ioreg00000155031283|TLUZO|30.0
intor00000153404487|ioreg00000153404487|OKCSS|100.0
intor00000154265470|ioreg00000154265470|GLETX|100.0
intor00000150335199|ioreg00000150335199|SAVJU|100.0
intor00000156622073|ioreg00000156622073|CTGEX|30.0
intor00000154270162|ioreg00000154270162|YHMHA|50.0
intor00000156516983|ioreg00000156516983|TCLIN|30.0
intor00000153034117|ioreg00000153034117|BJCES|100.0
intor00000155492633|ioreg00000155492633|EAGES|100.0
intor00000155871901|ioreg00000155871901|YQVBE|50.0
intor00000148523543|ioreg00000148523543|CSNBR|100.0
intor00000155150523|ioreg00000155150523|SLPSB|100.0
intor00000148384441|ioreg00000148384441|PNSFL|100.0
intor00000155262975|ioreg00000155262975|WASNE|100.0
intor00000154239660|ioreg00000154239660|ICTKS|100.0
intor00000156268851|ioreg00000156268851|WASCB|100.0
intor00000152761813|ioreg00000152761813|DTTES|100.0
intor00000154239625|ioreg00000154239625|MIADO|100.0
intor00000155499634|ioreg00000155499634|SRBEX|100.0
intor00000156363840|ioreg00000156363840|SEAAB|30.0
intor00000148479259|ioreg00000148479259|FRBCW|100.0
intor00000157431020|ioreg00000157431020|LEXSN|100.0
intor00000154458836|ioreg00000154458836|SNCCA|50.0
intor00000157167997|ioreg00000157167997|SEASM|50.0
intor00000156769063|ioreg00000156769063|SRTSC|60.0
intor00000148151793|ioreg00000148151793|MKLJE|100.0
intor00000146786623|ioreg00000146786623|AZOAV|100.0
intor00000158207349|ioreg00000158207349|SBSSS|50.0
intor00000153486548|ioreg00000153486548|IROAL|100.0
intor00000152762144|ioreg00000152762144|DTTES|100.0
intor00000113095937|ioreg00000113095937|LIMMP|30.0
intor00000157994593|ioreg00000157994593|GDVES|100.0
intor00000152634414|ioreg00000152634414|SEASM|100.0
intor00000154239954|ioreg00000154239954|CVELD|100.0
intor00000157158726|ioreg00000157158726|TNREX|100.0
intor00000150164160|ioreg00000150164160|FAYCD|100.0
intor00000151972993|ioreg00000151972993|YXEES|300.0
intor00000158857923|ioreg00000158857923|OKCTW|1500.0
intor00000155598484|ioreg00000155598484|MTYCC|100.0
intor00000152382666|ioreg00000152382666|PEQSB|100.0
intor00000154356777|ioreg00000154356777|NLDBC|100.0
intor00000153278784|ioreg00000153278784|MEXRE|100.0
intor00000155497876|ioreg00000155497876|GAYMI|100.0
intor00000154284909|ioreg00000154284909|NYCNJ|100.0
intor00000147837464|ioreg00000147837464|SEMCA|100.0
intor00000156640636|ioreg00000156640636|SLWVC|100.0
intor00000156372114|ioreg00000156372114|HIOHO|30.0
intor00000148518114|ioreg00000148518114|ATWWI|100.0
intor00000156618803|ioreg00000156618803|MKCTD|60.0
intor00000148448634|ioreg00000148448634|ATLCR|50.0
intor00000154346962|ioreg00000154346962|MTRIL|100.0
intor00000149984777|ioreg00000149984777|MSYOF|100.0
intor00000150481085|ioreg00000150481085|ATLWW|100.0
intor00000156764228|ioreg00000156764228|INDFI|60.0
intor00000155502480|ioreg00000155502480|GDLIT|100.0
intor00000157525096|ioreg00000157525096|BAQBC|100.0
intor00000147545361|ioreg00000147545361|AHNDT|100.0
intor00000154455265|ioreg00000154455265|GFNSC|100.0
intor00000154367752|ioreg00000154367752|ORFAT|50.0
intor00000157173177|ioreg00000157173177|CRPSB|50.0
intor00000154385686|ioreg00000154385686|NHKLP|100.0
intor00000151395546|ioreg00000151395546|OMADS|100.0
intor00000148574190|ioreg00000148574190|MSYKE|100.0
intor00000157414263|ioreg00000157414263|PFNSR|100.0
intor00000148938096|ioreg00000148938096|BILBI|100.0
intor00000157963648|ioreg00000157963648|CHAGO|60.0
intor00000155600997|ioreg00000155600997|CUCCO|100.0
intor00000154360253|ioreg00000154360253|BNATN|100.0
intor00000154505303|ioreg00000154505303|IAGGL|100.0
intor00000156370879|ioreg00000156370879|CRPNV|30.0
intor00000155629780|ioreg00000155629780|SLWVC|100.0
intor00000152726597|ioreg00000152726597|YYZMS|300.0
intor00000153750048|ioreg00000153750048|WASFX|100.0
intor00000156379473|ioreg00000156379473|PVRFL|100.0
intor00000156376118|ioreg00000156376118|INDFI|30.0
intor00000154249108|ioreg00000154249108|OSBMO|100.0
intor00000156077025|ioreg00000156077025|MOBWD|30.0
intor00000151856390|ioreg00000151856390|ORFBR|100.0
intor00000149852137|ioreg00000149852137|SEBRK|100.0
intor00000147752066|ioreg00000147752066|PIEFL|50.0
intor00000147921019|ioreg00000147921019|DALES|50.0
intor00000154240045|ioreg00000154240045|PDXSO|50.0
intor00000156371504|ioreg00000156371504|YQMMS|30.0
intor00000151878618|ioreg00000151878618|HOUBD|50.0
intor00000149411391|ioreg00000149411391|TXKNG|100.0
intor00000157182970|ioreg00000157182970|YYCBA|100.0
intor00000157173287|ioreg00000157173287|GCKAN|100.0
intor00000157546831|ioreg00000157546831|MAZPR|60.0
intor00000154759418|ioreg00000154759418|CHAER|50.0
intor00000154459543|ioreg00000154459543|OKCYA|50.0
intor00000154239912|ioreg00000154239912|HGRHV|50.0
intor00000153409376|ioreg00000153409376|AMAAM|100.0
intor00000147631100|ioreg00000147631100|CLPVA|100.0
intor00000149390542|ioreg00000149390542|DFWPN|100.0
intor00000146786706|ioreg00000146786706|AZOAV|100.0
intor00000153214385|ioreg00000153214385|SRUES|100.0
intor00000147387499|ioreg00000147387499|GADFP|50.0
intor00000148478776|ioreg00000148478776|CHSAS|100.0
intor00000149984489|ioreg00000149984489|MSYOF|100.0
intor00000157165675|ioreg00000157165675|SLWVC|100.0
intor00000154813477|ioreg00000154813477|BPTTX|100.0
intor00000152361737|ioreg00000152361737|AGSBR|100.0
intor00000156913129|ioreg00000156913129|ETSAL|100.0
intor00000152639540|ioreg00000152639540|MRYPG|100.0
intor00000151618055|ioreg00000151618055|XLVNF|100.0
intor00000149390535|ioreg00000149390535|DFWPN|100.0
intor00000150582517|ioreg00000150582517|DIKCW|100.0
intor00000148345603|ioreg00000148345603|BVUNE|100.0
intor00000147834584|ioreg00000147834584|STCWM|100.0
intor00000156511603|ioreg00000156511603|PCYHI|30.0
intor00000157999399|ioreg00000157999399|SJCDA|100.0
intor00000157949847|ioreg00000157949847|CJEBR|100.0
intor00000154240108|ioreg00000154240108|JANCW|50.0
intor00000154371876|ioreg00000154371876|YCWCW|300.0
intor00000156633821|ioreg00000156633821|SJDSL|100.0
intor00000157173283|ioreg00000157173283|BGIID|50.0
intor00000147470684|ioreg00000147470684|GLSGV|100.0
intor00000152951447|ioreg00000152951447|TXKHI|100.0
intor00000154239672|ioreg00000154239672|OKCSS|50.0
intor00000150765818|ioreg00000150765818|GRRDS|50.0
intor00000151851016|ioreg00000151851016|YEGWE|300.0
intor00000148513509|ioreg00000148513509|ELMPP|50.0
intor00000155504907|ioreg00000155504907|VSASA|100.0
intor00000152004745|ioreg00000152004745|FDPSB|50.0
intor00000152253545|ioreg00000152253545|PCFMD|100.0
intor00000154798621|ioreg00000154798621|BLLEX|100.0
intor00000156387113|ioreg00000156387113|SADNJ|30.0
intor00000152344136|ioreg00000152344136|MCOCM|100.0
intor00000158517023|ioreg00000158517023|XVVON|60.0
intor00000148583202|ioreg00000148583202|PLSGC|50.0
intor00000155607586|ioreg00000155607586|ABQAR|100.0
intor00000148714251|ioreg00000148714251|JNCWS|100.0
intor00000152656210|ioreg00000152656210|LAXIH|100.0
intor00000146195073|ioreg00000146195073|MKCAD|100.0
intor00000154719581|ioreg00000154719581|UBSSN|100.0
intor00000156761092|ioreg00000156761092|MIDDT|50.0
intor00000155025017|ioreg00000155025017|DSMDX|50.0
intor00000150452956|ioreg00000150452956|HUMGL|100.0
intor00000154464671|ioreg00000154464671|HGRHV|100.0
intor00000157192742|ioreg00000157192742|XLVNL|50.0
intor00000148735859|ioreg00000148735859|TXKGN|100.0
intor00000156923211|ioreg00000156923211|CLLNS|100.0
intor00000154798631|ioreg00000154798631|PHXEG|100.0
intor00000151593515|ioreg00000151593515|MIAHC|100.0
intor00000154375956|ioreg00000154375956|PSFID|100.0
intor00000151743065|ioreg00000151743065|ORFBR|100.0
intor00000154240051|ioreg00000154240051|CHSMT|50.0
intor00000154582390|ioreg00000154582390|BHMBE|100.0
intor00000154799700|ioreg00000154799700|CHIBU|50.0
intor00000149271315|ioreg00000149271315|PFNSR|100.0
intor00000157277667|ioreg00000157277667|THVEA|60.0
intor00000154001235|ioreg00000154001235|GRRYM|50.0
intor00000156509956|ioreg00000156509956|MXLBC|30.0
intor00000154463906|ioreg00000154463906|YYZBM|100.0
intor00000154240057|ioreg00000154240057|CTHMS|100.0
intor00000155160072|ioreg00000155160072|MDEEX|100.0
intor00000152689251|ioreg00000152689251|VEAAV|100.0
intor00000155036461|ioreg00000155036461|YHMWE|150.0
intor00000157621846|ioreg00000157621846|HOPKN|100.0
intor00000154240096|ioreg00000154240096|FLLCC|100.0
intor00000150452202|ioreg00000150452202|HUMGL|100.0
intor00000156362355|ioreg00000156362355|PRAEX|30.0
intor00000154239984|ioreg00000154239984|DTTAP|100.0
intor00000156378513|ioreg00000156378513|LEXAC|30.0
intor00000154464803|ioreg00000154464803|BJCES|60.0
intor00000153501810|ioreg00000153501810|YOWKE|100.0
intor00000156507034|ioreg00000156507034|TMAEX|30.0
intor00000154382805|ioreg00000154382805|STLAP|100.0
intor00000154239283|ioreg00000154239283|CXOTX|-100.0
TRL|0000000678
